week,city,channel,spend,impressions,clicks,attributed_conversions
2025-03-17,Frankfurt,Google Ads,12593.65,361815,10489,317
2025-03-17,Frankfurt,Meta,7899.15,251556,8236,362
2025-03-17,Frankfurt,Email,0.0,11303,602,44
2025-03-17,Frankfurt,Organic,0.0,16887,583,46
2025-03-17,Frankfurt,Affiliate,3205.83,113358,3248,135
2025-03-24,Frankfurt,Google Ads,13245.53,386721,12229,823
2025-03-24,Frankfurt,Meta,7364.78,277577,6129,398
2025-03-24,Frankfurt,Email,0.0,13529,563,41
2025-03-24,Frankfurt,Organic,0.0,22304,658,49
2025-03-24,Frankfurt,Affiliate,3508.19,133488,2531,142
2025-03-31,Frankfurt,Google Ads,11956.69,408391,6910,403
2025-03-31,Frankfurt,Meta,8077.29,281549,7388,456
2025-03-31,Frankfurt,Email,0.0,13867,621,55
2025-03-31,Frankfurt,Organic,0.0,34006,1169,72
2025-03-31,Frankfurt,Affiliate,4020.59,130816,2821,146
2025-04-07,Frankfurt,Google Ads,13575.46,447462,11357,573
2025-04-07,Frankfurt,Meta,8388.4,239443,6586,289
2025-04-07,Frankfurt,Email,0.0,14555,610,37
2025-04-07,Frankfurt,Organic,0.0,26163,949,50
2025-04-07,Frankfurt,Affiliate,3514.54,114944,3148,209
2025-04-14,Frankfurt,Google Ads,13020.26,397391,7466,266
2025-04-14,Frankfurt,Meta,6772.54,203685,3732,203
2025-04-14,Frankfurt,Email,0.0,17913,622,37
2025-04-14,Frankfurt,Organic,0.0,24047,588,36
2025-04-14,Frankfurt,Affiliate,3827.11,111767,3376,154
2025-04-21,Frankfurt,Google Ads,12785.51,376875,6387,207
2025-04-21,Frankfurt,Meta,7306.56,281811,6880,345
2025-04-21,Frankfurt,Email,0.0,15889,697,44
2025-04-21,Frankfurt,Organic,0.0,33012,677,41
2025-04-21,Frankfurt,Affiliate,3769.52,116043,3916,200
2025-04-28,Frankfurt,Google Ads,13501.52,467346,13851,631
2025-04-28,Frankfurt,Meta,7027.6,203753,6208,211
2025-04-28,Frankfurt,Email,0.0,16321,945,49
2025-04-28,Frankfurt,Organic,0.0,34967,1045,46
2025-04-28,Frankfurt,Affiliate,3791.82,107597,2760,186
2025-05-05,Frankfurt,Google Ads,13256.23,418799,13519,516
2025-05-05,Frankfurt,Meta,7052.76,231257,6573,284
2025-05-05,Frankfurt,Email,0.0,19787,660,62
2025-05-05,Frankfurt,Organic,0.0,37711,1366,56
2025-05-05,Frankfurt,Affiliate,3057.61,119717,3581,216
2025-05-12,Frankfurt,Google Ads,11959.03,415769,13556,475
2025-05-12,Frankfurt,Meta,7662.91,268309,7767,483
2025-05-12,Frankfurt,Email,0.0,8124,403,24
2025-05-12,Frankfurt,Organic,0.0,35978,1331,82
2025-05-12,Frankfurt,Affiliate,3450.88,127653,4426,136
2025-05-19,Frankfurt,Google Ads,12810.97,441658,11311,666
2025-05-19,Frankfurt,Meta,7524.65,220234,6298,347
2025-05-19,Frankfurt,Email,0.0,9996,422,23
2025-05-19,Frankfurt,Organic,0.0,17167,410,21
2025-05-19,Frankfurt,Affiliate,3531.16,105129,2257,83
2025-05-26,Frankfurt,Google Ads,12754.76,370872,12824,770
2025-05-26,Frankfurt,Meta,7395.89,248551,7739,331
2025-05-26,Frankfurt,Email,0.0,17351,845,66
2025-05-26,Frankfurt,Organic,0.0,16621,587,45
2025-05-26,Frankfurt,Affiliate,3436.88,132377,2244,95
2025-06-02,Frankfurt,Google Ads,13252.27,447140,10706,727
2025-06-02,Frankfurt,Meta,7888.74,241883,4321,275
2025-06-02,Frankfurt,Email,0.0,9872,478,33
2025-06-02,Frankfurt,Organic,0.0,18887,563,43
2025-06-02,Frankfurt,Affiliate,3372.48,117427,2567,147
2025-06-09,Frankfurt,Google Ads,12977.87,404986,11649,495
2025-06-09,Frankfurt,Meta,7509.94,244283,7905,416
2025-06-09,Frankfurt,Email,0.0,15114,692,48
2025-06-09,Frankfurt,Organic,0.0,15621,441,20
2025-06-09,Frankfurt,Affiliate,3359.63,106615,2998,167
2025-06-16,Frankfurt,Google Ads,12365.91,368359,10359,625
2025-06-16,Frankfurt,Meta,6995.42,209727,4715,252
2025-06-16,Frankfurt,Email,0.0,13504,444,39
2025-06-16,Frankfurt,Organic,0.0,16276,607,36
2025-06-16,Frankfurt,Affiliate,3426.16,117488,3394,122
2025-06-23,Frankfurt,Google Ads,13231.91,425640,12652,379
2025-06-23,Frankfurt,Meta,8429.36,262854,4872,303
2025-06-23,Frankfurt,Email,0.0,8849,280,21
2025-06-23,Frankfurt,Organic,0.0,16981,377,28
2025-06-23,Frankfurt,Affiliate,3248.48,112004,3027,195
2025-06-30,Frankfurt,Google Ads,12941.56,371882,12860,488
2025-06-30,Frankfurt,Meta,7746.55,238727,7280,444
2025-06-30,Frankfurt,Email,0.0,11746,492,44
2025-06-30,Frankfurt,Organic,0.0,33588,1141,70
2025-06-30,Frankfurt,Affiliate,3750.65,135067,3883,250
2025-07-07,Frankfurt,Google Ads,12296.82,461160,8782,592
2025-07-07,Frankfurt,Meta,7302.86,209326,3736,206
2025-07-07,Frankfurt,Email,0.0,12290,405,40
2025-07-07,Frankfurt,Organic,0.0,15159,528,33
2025-07-07,Frankfurt,Affiliate,3350.47,97307,3352,160
2025-07-14,Frankfurt,Google Ads,13077.35,423878,7896,251
2025-07-14,Frankfurt,Meta,7830.79,223620,6140,202
2025-07-14,Frankfurt,Email,0.0,8789,338,17
2025-07-14,Frankfurt,Organic,0.0,19579,724,43
2025-07-14,Frankfurt,Affiliate,3583.93,124931,3486,238
2025-07-21,Frankfurt,Google Ads,12975.67,415533,14269,844
2025-07-21,Frankfurt,Meta,7306.27,255531,6630,449
2025-07-21,Frankfurt,Email,0.0,15680,505,33
2025-07-21,Frankfurt,Organic,0.0,33285,968,60
2025-07-21,Frankfurt,Affiliate,3830.69,127937,3977,278
2025-07-28,Frankfurt,Google Ads,13400.64,517956,15122,804
2025-07-28,Frankfurt,Meta,7514.09,241449,6917,323
2025-07-28,Frankfurt,Email,0.0,8170,362,21
2025-07-28,Frankfurt,Organic,0.0,24411,909,70
2025-07-28,Frankfurt,Affiliate,3667.19,102998,1673,58
2025-08-04,Frankfurt,Google Ads,11474.73,450654,13303,700
2025-08-04,Frankfurt,Meta,7463.29,216030,7092,390
2025-08-04,Frankfurt,Email,0.0,16877,834,42
2025-08-04,Frankfurt,Organic,0.0,39941,1129,78
2025-08-04,Frankfurt,Affiliate,3574.48,101670,3124,142
2025-08-11,Frankfurt,Google Ads,12714.22,379208,10139,580
2025-08-11,Frankfurt,Meta,7884.46,309090,5248,275
2025-08-11,Frankfurt,Email,0.0,12178,657,46
2025-08-11,Frankfurt,Organic,0.0,30429,975,41
2025-08-11,Frankfurt,Affiliate,3780.14,150971,4385,304
2025-08-18,Frankfurt,Google Ads,12248.93,372616,11251,616
2025-08-18,Frankfurt,Meta,8125.92,236397,5209,260
2025-08-18,Frankfurt,Email,0.0,16565,922,49
2025-08-18,Frankfurt,Organic,0.0,34078,828,65
2025-08-18,Frankfurt,Affiliate,3683.15,120905,3700,136
2025-08-25,Frankfurt,Google Ads,12496.67,470377,13904,966
2025-08-25,Frankfurt,Meta,7247.15,225543,4987,163
2025-08-25,Frankfurt,Email,0.0,17472,969,51
2025-08-25,Frankfurt,Organic,0.0,35937,756,42
2025-08-25,Frankfurt,Affiliate,3637.51,121319,2543,149
2025-09-01,Frankfurt,Google Ads,13761.79,536864,16619,523
2025-09-01,Frankfurt,Meta,7219.07,204910,3718,239
2025-09-01,Frankfurt,Email,0.0,12248,682,65
2025-09-01,Frankfurt,Organic,0.0,22415,537,36
2025-09-01,Frankfurt,Affiliate,3392.06,97571,2087,113
2025-09-08,Frankfurt,Google Ads,12803.95,512105,10921,697
2025-09-08,Frankfurt,Meta,8129.18,298376,9553,462
2025-09-08,Frankfurt,Email,0.0,11491,644,42
2025-09-08,Frankfurt,Organic,0.0,20504,652,48
2025-09-08,Frankfurt,Affiliate,4025.11,146752,3252,125
2025-09-15,Frankfurt,Google Ads,13985.89,530173,16564,716
2025-09-15,Frankfurt,Meta,7658.44,224639,4941,184
2025-09-15,Frankfurt,Email,0.0,18388,1086,96
2025-09-15,Frankfurt,Organic,0.0,29990,1088,48
2025-09-15,Frankfurt,Affiliate,3481.1,129940,3094,114
2025-09-22,Frankfurt,Google Ads,12664.18,375650,9157,569
2025-09-22,Frankfurt,Meta,7323.46,225694,3903,185
2025-09-22,Frankfurt,Email,0.0,18009,684,37
2025-09-22,Frankfurt,Organic,0.0,38488,1425,89
2025-09-22,Frankfurt,Affiliate,3581.69,138371,3975,267
2025-09-29,Frankfurt,Google Ads,11017.02,366352,11867,679
2025-09-29,Frankfurt,Meta,7770.88,257053,7786,393
2025-09-29,Frankfurt,Email,0.0,16014,712,50
2025-09-29,Frankfurt,Organic,0.0,37831,1048,76
2025-09-29,Frankfurt,Affiliate,3692.19,112059,1895,91
2025-10-06,Frankfurt,Google Ads,13270.32,447105,12495,547
2025-10-06,Frankfurt,Meta,7758.05,223819,6054,290
2025-10-06,Frankfurt,Email,0.0,18031,762,60
2025-10-06,Frankfurt,Organic,0.0,32295,963,54
2025-10-06,Frankfurt,Affiliate,2961.36,116508,2457,130
2025-10-13,Frankfurt,Google Ads,12619.62,388009,11016,354
2025-10-13,Frankfurt,Meta,7082.71,266150,6017,365
2025-10-13,Frankfurt,Email,0.0,9086,536,47
2025-10-13,Frankfurt,Organic,0.0,36141,953,63
2025-10-13,Frankfurt,Affiliate,3064.23,107656,3129,134
2025-10-20,Frankfurt,Google Ads,12553.16,420853,6795,421
2025-10-20,Frankfurt,Meta,7471.42,243826,5716,174
2025-10-20,Frankfurt,Email,0.0,19213,677,46
2025-10-20,Frankfurt,Organic,0.0,33296,872,54
2025-10-20,Frankfurt,Affiliate,3692.87,140723,2224,130
2025-10-27,Frankfurt,Google Ads,13034.53,464885,15027,681
2025-10-27,Frankfurt,Meta,7743.82,267107,7010,434
2025-10-27,Frankfurt,Email,0.0,10296,611,48
2025-10-27,Frankfurt,Organic,0.0,36159,1110,78
2025-10-27,Frankfurt,Affiliate,3327.24,103229,3592,210
2025-11-03,Frankfurt,Google Ads,13129.84,500925,16770,1101
2025-11-03,Frankfurt,Meta,7663.56,290794,7408,500
2025-11-03,Frankfurt,Email,0.0,16353,683,39
2025-11-03,Frankfurt,Organic,0.0,16382,594,45
2025-11-03,Frankfurt,Affiliate,3469.29,129479,2187,85
2025-11-10,Frankfurt,Google Ads,13225.53,478350,11410,548
2025-11-10,Frankfurt,Meta,7253.26,262365,6104,285
2025-11-10,Frankfurt,Email,0.0,19626,786,59
2025-11-10,Frankfurt,Organic,0.0,38149,1481,81
2025-11-10,Frankfurt,Affiliate,3652.47,111955,3845,253
2025-11-17,Frankfurt,Google Ads,13288.67,511709,8498,463
2025-11-17,Frankfurt,Meta,8446.68,315670,8925,476
2025-11-17,Frankfurt,Email,0.0,8477,270,22
2025-11-17,Frankfurt,Organic,0.0,23596,678,34
2025-11-17,Frankfurt,Affiliate,4068.97,113962,3014,147
2025-11-24,Frankfurt,Google Ads,12542.12,499962,13641,595
2025-11-24,Frankfurt,Meta,7457.44,282849,6802,432
2025-11-24,Frankfurt,Email,0.0,14775,868,85
2025-11-24,Frankfurt,Organic,0.0,38935,1089,73
2025-11-24,Frankfurt,Affiliate,3543.43,131859,2041,81
2025-12-01,Frankfurt,Google Ads,11124.27,361263,11663,698
2025-12-01,Frankfurt,Meta,8070.18,274065,6913,376
2025-12-01,Frankfurt,Email,0.0,8986,486,25
2025-12-01,Frankfurt,Organic,0.0,35894,1084,65
2025-12-01,Frankfurt,Affiliate,3324.61,106199,3481,238
2025-12-08,Frankfurt,Google Ads,13421.69,499384,11099,464
2025-12-08,Frankfurt,Meta,7090.2,252608,8512,553
2025-12-08,Frankfurt,Email,0.0,13630,590,35
2025-12-08,Frankfurt,Organic,0.0,19708,687,29
2025-12-08,Frankfurt,Affiliate,3999.66,153845,5319,161
2025-12-15,Frankfurt,Google Ads,13156.98,390909,11243,785
2025-12-15,Frankfurt,Meta,8236.89,249230,8708,289
2025-12-15,Frankfurt,Email,0.0,12677,532,45
2025-12-15,Frankfurt,Organic,0.0,21497,779,53
2025-12-15,Frankfurt,Affiliate,3223.26,124993,3827,231
2025-12-22,Frankfurt,Google Ads,11079.2,365479,9487,458
2025-12-22,Frankfurt,Meta,7072.11,205604,6585,232
2025-12-22,Frankfurt,Email,0.0,13797,479,27
2025-12-22,Frankfurt,Organic,0.0,23407,528,38
2025-12-22,Frankfurt,Affiliate,3892.49,121756,3743,185
2024-01-01,Stuttgart,Google Ads,13954.84,437401,10314,687
2024-01-01,Stuttgart,Meta,10465.18,377871,8292,257
2024-01-01,Stuttgart,Email,0.0,9319,383,25
2024-01-01,Stuttgart,Organic,0.0,34770,991,44
2024-01-01,Stuttgart,Affiliate,3397.95,121641,2173,139
2024-01-08,Stuttgart,Google Ads,13271.77,380642,6243,245
2024-01-08,Stuttgart,Meta,10452.54,336421,10141,461
2024-01-08,Stuttgart,Email,0.0,13227,666,49
2024-01-08,Stuttgart,Organic,0.0,30983,837,57
2024-01-08,Stuttgart,Affiliate,3115.26,117321,1897,80
2024-01-15,Stuttgart,Google Ads,14004.58,543981,10749,356
2024-01-15,Stuttgart,Meta,9460.47,269368,5635,207
2024-01-15,Stuttgart,Email,0.0,18501,1073,81
2024-01-15,Stuttgart,Organic,0.0,39086,813,33
2024-01-15,Stuttgart,Affiliate,3402.81,120792,3626,143
2024-01-22,Stuttgart,Google Ads,13925.04,492921,12211,552
2024-01-22,Stuttgart,Meta,10173.06,400231,7233,245
2024-01-22,Stuttgart,Email,0.0,9590,421,21
2024-01-22,Stuttgart,Organic,0.0,31564,820,58
2024-01-22,Stuttgart,Affiliate,3205.39,124746,2291,150
2024-01-29,Stuttgart,Google Ads,14846.94,444170,11388,621
2024-01-29,Stuttgart,Meta,9733.13,288253,6639,313
2024-01-29,Stuttgart,Email,0.0,11096,460,26
2024-01-29,Stuttgart,Organic,0.0,31257,729,50
2024-01-29,Stuttgart,Affiliate,3543.53,103097,1906,104
2024-02-05,Stuttgart,Google Ads,14734.97,575957,12004,582
2024-02-05,Stuttgart,Meta,9473.68,306836,9004,323
2024-02-05,Stuttgart,Email,0.0,13631,709,54
2024-02-05,Stuttgart,Organic,0.0,30738,1202,79
2024-02-05,Stuttgart,Affiliate,4094.25,162773,4546,202
2024-02-12,Stuttgart,Google Ads,14067.3,556929,16094,932
2024-02-12,Stuttgart,Meta,9293.73,297644,7627,515
2024-02-12,Stuttgart,Email,0.0,18886,760,62
2024-02-12,Stuttgart,Organic,0.0,22700,732,58
2024-02-12,Stuttgart,Affiliate,3282.7,100064,3364,232
2024-02-19,Stuttgart,Google Ads,14423.58,474114,14152,978
2024-02-19,Stuttgart,Meta,9360.6,370989,7258,347
2024-02-19,Stuttgart,Email,0.0,17882,1071,68
2024-02-19,Stuttgart,Organic,0.0,23568,686,47
2024-02-19,Stuttgart,Affiliate,3597.16,141886,4803,266
2024-02-26,Stuttgart,Google Ads,14050.65,514489,13650,738
2024-02-26,Stuttgart,Meta,9649.13,378181,13214,802
2024-02-26,Stuttgart,Email,0.0,17298,974,73
2024-02-26,Stuttgart,Organic,0.0,25824,1015,49
2024-02-26,Stuttgart,Affiliate,3230.6,114894,1748,99
2024-03-04,Stuttgart,Google Ads,13778.65,464927,15774,948
2024-03-04,Stuttgart,Meta,10389.97,408435,9739,333
2024-03-04,Stuttgart,Email,0.0,12492,573,50
2024-03-04,Stuttgart,Organic,0.0,15896,632,34
2024-03-04,Stuttgart,Affiliate,3026.77,105889,3004,160
2024-03-11,Stuttgart,Google Ads,14255.66,443973,6678,353
2024-03-11,Stuttgart,Meta,9503.25,316622,6698,266
2024-03-11,Stuttgart,Email,0.0,9855,495,36
2024-03-11,Stuttgart,Organic,0.0,21107,472,33
2024-03-11,Stuttgart,Affiliate,3840.87,116589,2561,162
2024-03-18,Stuttgart,Google Ads,12237.36,398291,10121,524
2024-03-18,Stuttgart,Meta,9678.94,354705,10078,465
2024-03-18,Stuttgart,Email,0.0,19930,1084,92
2024-03-18,Stuttgart,Organic,0.0,29508,622,47
2024-03-18,Stuttgart,Affiliate,3786.81,118562,3303,212
2024-03-25,Stuttgart,Google Ads,12505.41,381062,10187,657
2024-03-25,Stuttgart,Meta,11049.22,338492,5187,359
2024-03-25,Stuttgart,Email,0.0,16984,976,55
2024-03-25,Stuttgart,Organic,0.0,17824,648,37
2024-03-25,Stuttgart,Affiliate,3516.06,139796,4570,236
2024-04-01,Stuttgart,Google Ads,13383.67,511890,9731,667
2024-04-01,Stuttgart,Meta,9924.77,324438,4996,334
2024-04-01,Stuttgart,Email,0.0,15414,868,79
2024-04-01,Stuttgart,Organic,0.0,30926,677,40
2024-04-01,Stuttgart,Affiliate,3540.36,141455,3372,114
2024-04-08,Stuttgart,Google Ads,13966.66,454987,12613,560
2024-04-08,Stuttgart,Meta,10097.69,318540,8529,514
2024-04-08,Stuttgart,Email,0.0,18077,602,43
2024-04-08,Stuttgart,Organic,0.0,39899,1065,72
2024-04-08,Stuttgart,Affiliate,3669.54,107996,3443,143
2024-04-15,Stuttgart,Google Ads,13945.64,509816,10850,699
2024-04-15,Stuttgart,Meta,9708.93,374941,11581,617
2024-04-15,Stuttgart,Email,0.0,15021,692,38
2024-04-15,Stuttgart,Organic,0.0,38773,964,46
2024-04-15,Stuttgart,Affiliate,3251.44,104256,1791,106
2024-04-22,Stuttgart,Google Ads,13202.37,400728,12612,438
2024-04-22,Stuttgart,Meta,9370.58,303476,10409,689
2024-04-22,Stuttgart,Email,0.0,15344,834,54
2024-04-22,Stuttgart,Organic,0.0,29082,748,43
2024-04-22,Stuttgart,Affiliate,3344.95,117788,3821,139
2024-04-29,Stuttgart,Google Ads,14652.5,528065,9362,359
2024-04-29,Stuttgart,Meta,10887.4,407180,9876,377
2024-04-29,Stuttgart,Email,0.0,16742,588,49
2024-04-29,Stuttgart,Organic,0.0,17018,441,33
2024-04-29,Stuttgart,Affiliate,3331.98,117064,3615,140
2024-05-06,Stuttgart,Google Ads,14341.0,546488,18084,1243
2024-05-06,Stuttgart,Meta,10353.62,350389,6561,209
2024-05-06,Stuttgart,Email,0.0,18957,1042,59
2024-05-06,Stuttgart,Organic,0.0,34136,734,51
2024-05-06,Stuttgart,Affiliate,3469.29,128833,2355,135
2024-05-13,Stuttgart,Google Ads,13957.75,527563,15452,597
2024-05-13,Stuttgart,Meta,9310.87,275562,8633,300
2024-05-13,Stuttgart,Email,0.0,19373,858,64
2024-05-13,Stuttgart,Organic,0.0,36657,929,56
2024-05-13,Stuttgart,Affiliate,3499.1,138320,4215,204
2024-05-20,Stuttgart,Google Ads,13622.5,397200,13392,742
2024-05-20,Stuttgart,Meta,9358.78,346721,6239,301
2024-05-20,Stuttgart,Email,0.0,14215,570,54
2024-05-20,Stuttgart,Organic,0.0,34500,1097,83
2024-05-20,Stuttgart,Affiliate,2955.73,99504,3387,174
2024-05-27,Stuttgart,Google Ads,13762.81,426374,12521,481
2024-05-27,Stuttgart,Meta,10276.59,321604,8882,567
2024-05-27,Stuttgart,Email,0.0,19021,860,48
2024-05-27,Stuttgart,Organic,0.0,35746,1087,74
2024-05-27,Stuttgart,Affiliate,3130.84,96404,2385,160
2024-06-03,Stuttgart,Google Ads,12693.58,359228,10021,332
2024-06-03,Stuttgart,Meta,10273.03,312635,5525,316
2024-06-03,Stuttgart,Email,0.0,13374,570,48
2024-06-03,Stuttgart,Organic,0.0,39628,1515,84
2024-06-03,Stuttgart,Affiliate,3204.03,106301,3000,202
2024-06-10,Stuttgart,Google Ads,12967.64,436766,7175,495
2024-06-10,Stuttgart,Meta,10838.58,307258,8081,367
2024-06-10,Stuttgart,Email,0.0,12922,538,41
2024-06-10,Stuttgart,Organic,0.0,35576,1213,90
2024-06-10,Stuttgart,Affiliate,3696.53,118972,3678,133
2024-06-17,Stuttgart,Google Ads,13505.36,433774,14983,823
2024-06-17,Stuttgart,Meta,10027.47,384802,8759,316
2024-06-17,Stuttgart,Email,0.0,8961,360,28
2024-06-17,Stuttgart,Organic,0.0,34126,1175,70
2024-06-17,Stuttgart,Affiliate,3204.96,112254,2662,103
2024-06-24,Stuttgart,Google Ads,13780.07,500796,16804,854
2024-06-24,Stuttgart,Meta,9675.53,322520,5657,170
2024-06-24,Stuttgart,Email,0.0,15389,720,56
2024-06-24,Stuttgart,Organic,0.0,22855,550,22
2024-06-24,Stuttgart,Affiliate,3639.84,133555,2847,175
2024-07-01,Stuttgart,Google Ads,13311.09,398879,9410,346
2024-07-01,Stuttgart,Meta,9708.54,360909,10998,702
2024-07-01,Stuttgart,Email,0.0,13385,544,41
2024-07-01,Stuttgart,Organic,0.0,34351,968,67
2024-07-01,Stuttgart,Affiliate,3360.56,109908,1961,133
2024-07-08,Stuttgart,Google Ads,13638.73,433332,13699,889
2024-07-08,Stuttgart,Meta,10255.57,367197,5966,183
2024-07-08,Stuttgart,Email,0.0,14511,569,48
2024-07-08,Stuttgart,Organic,0.0,27582,1087,59
2024-07-08,Stuttgart,Affiliate,3549.58,106904,3174,185
2024-07-15,Stuttgart,Google Ads,14727.32,575211,13752,475
2024-07-15,Stuttgart,Meta,10161.46,299336,8752,320
2024-07-15,Stuttgart,Email,0.0,17418,948,93
2024-07-15,Stuttgart,Organic,0.0,32019,668,38
2024-07-15,Stuttgart,Affiliate,3636.35,103558,2427,132
2024-07-22,Stuttgart,Google Ads,13215.47,412464,6427,410
2024-07-22,Stuttgart,Meta,8916.66,323131,7829,489
2024-07-22,Stuttgart,Email,0.0,12722,444,44
2024-07-22,Stuttgart,Organic,0.0,16507,589,39
2024-07-22,Stuttgart,Affiliate,3591.4,133730,4045,197
2024-07-29,Stuttgart,Google Ads,13812.51,425333,7702,425
2024-07-29,Stuttgart,Meta,9892.15,338692,5839,405
2024-07-29,Stuttgart,Email,0.0,13354,778,49
2024-07-29,Stuttgart,Organic,0.0,15085,596,32
2024-07-29,Stuttgart,Affiliate,3397.16,107971,2798,161
2024-08-05,Stuttgart,Google Ads,14300.31,429330,13816,605
2024-08-05,Stuttgart,Meta,10662.32,415639,13937,657
2024-08-05,Stuttgart,Email,0.0,15372,899,45
2024-08-05,Stuttgart,Organic,0.0,25738,1005,50
2024-08-05,Stuttgart,Affiliate,3362.52,101143,3119,207
2024-08-12,Stuttgart,Google Ads,13542.39,439050,10255,448
2024-08-12,Stuttgart,Meta,9481.44,305540,9550,341
2024-08-12,Stuttgart,Email,0.0,15085,604,48
2024-08-12,Stuttgart,Organic,0.0,17686,482,29
2024-08-12,Stuttgart,Affiliate,3814.09,148710,4195,222
2024-08-19,Stuttgart,Google Ads,14464.87,518113,12239,715
2024-08-19,Stuttgart,Meta,9716.25,300474,7662,245
2024-08-19,Stuttgart,Email,0.0,17344,939,91
2024-08-19,Stuttgart,Organic,0.0,15716,436,31
2024-08-19,Stuttgart,Affiliate,3554.84,135810,2481,143
2024-08-26,Stuttgart,Google Ads,14639.37,507351,17590,541
2024-08-26,Stuttgart,Meta,9310.53,293882,9326,376
2024-08-26,Stuttgart,Email,0.0,18353,970,91
2024-08-26,Stuttgart,Organic,0.0,18211,727,44
2024-08-26,Stuttgart,Affiliate,3717.97,113046,3445,186
2024-09-02,Stuttgart,Google Ads,14549.2,482554,10379,456
2024-09-02,Stuttgart,Meta,9541.07,341761,11216,774
2024-09-02,Stuttgart,Email,0.0,8010,282,26
2024-09-02,Stuttgart,Organic,0.0,22341,627,30
2024-09-02,Stuttgart,Affiliate,3379.52,114963,2520,165
2024-09-09,Stuttgart,Google Ads,13114.5,447024,14667,516
2024-09-09,Stuttgart,Meta,9380.21,279786,6500,224
2024-09-09,Stuttgart,Email,0.0,15843,539,40
2024-09-09,Stuttgart,Organic,0.0,21150,467,26
2024-09-09,Stuttgart,Affiliate,2871.81,85640,1533,92
2024-09-16,Stuttgart,Google Ads,13888.97,392641,9398,526
2024-09-16,Stuttgart,Meta,10510.69,308415,8781,541
2024-09-16,Stuttgart,Email,0.0,19322,706,67
2024-09-16,Stuttgart,Organic,0.0,18098,616,29
2024-09-16,Stuttgart,Affiliate,3525.61,111976,3865,255
2024-09-23,Stuttgart,Google Ads,14304.63,515639,16481,761
2024-09-23,Stuttgart,Meta,9893.17,313771,4868,316
2024-09-23,Stuttgart,Email,0.0,8383,274,14
2024-09-23,Stuttgart,Organic,0.0,33036,673,42
2024-09-23,Stuttgart,Affiliate,3580.37,136744,2623,151
2024-09-30,Stuttgart,Google Ads,14742.34,562178,17217,810
2024-09-30,Stuttgart,Meta,9625.46,349265,7007,429
2024-09-30,Stuttgart,Email,0.0,16021,938,66
2024-09-30,Stuttgart,Organic,0.0,18303,492,21
2024-09-30,Stuttgart,Affiliate,3931.27,146481,2578,150
2024-10-07,Stuttgart,Google Ads,13344.58,386164,11654,462
2024-10-07,Stuttgart,Meta,10116.61,366447,6657,437
2024-10-07,Stuttgart,Email,0.0,10286,553,45
2024-10-07,Stuttgart,Organic,0.0,31991,1075,81
2024-10-07,Stuttgart,Affiliate,3533.62,137127,3905,189
2024-10-14,Stuttgart,Google Ads,14859.94,542689,9700,396
2024-10-14,Stuttgart,Meta,9470.86,308052,9928,425
2024-10-14,Stuttgart,Email,0.0,17620,601,38
2024-10-14,Stuttgart,Organic,0.0,19303,417,26
2024-10-14,Stuttgart,Affiliate,2990.4,85798,1924,111
2024-10-21,Stuttgart,Google Ads,13862.46,536448,8130,481
2024-10-21,Stuttgart,Meta,10096.21,349382,11205,412
2024-10-21,Stuttgart,Email,0.0,13059,471,27
2024-10-21,Stuttgart,Organic,0.0,16063,544,29
2024-10-21,Stuttgart,Affiliate,3574.24,136417,3216,96
2024-10-28,Stuttgart,Google Ads,14084.52,500770,16281,984
2024-10-28,Stuttgart,Meta,9922.56,299284,6168,263
2024-10-28,Stuttgart,Email,0.0,14584,594,57
2024-10-28,Stuttgart,Organic,0.0,33504,1231,94
2024-10-28,Stuttgart,Affiliate,3431.88,104838,3025,102
2024-11-04,Stuttgart,Google Ads,12980.24,458330,12909,421
2024-11-04,Stuttgart,Meta,10420.05,357012,10427,398
2024-11-04,Stuttgart,Email,0.0,8482,445,30
2024-11-04,Stuttgart,Organic,0.0,37907,1469,114
2024-11-04,Stuttgart,Affiliate,3793.9,148156,3392,207
2024-11-11,Stuttgart,Google Ads,12785.54,377933,12541,785
2024-11-11,Stuttgart,Meta,9445.47,299404,5111,289
2024-11-11,Stuttgart,Email,0.0,9152,277,23
2024-11-11,Stuttgart,Organic,0.0,32774,1184,72
2024-11-11,Stuttgart,Affiliate,3212.01,117069,3232,143
2024-11-18,Stuttgart,Google Ads,13665.92,459485,14729,780
2024-11-18,Stuttgart,Meta,10078.95,341564,8750,552
2024-11-18,Stuttgart,Email,0.0,14690,554,52
2024-11-18,Stuttgart,Organic,0.0,19125,649,44
2024-11-18,Stuttgart,Affiliate,3331.5,103363,3138,180
2024-11-25,Stuttgart,Google Ads,14908.67,485489,10583,367
2024-11-25,Stuttgart,Meta,9309.49,307157,7356,356
2024-11-25,Stuttgart,Email,0.0,14315,444,29
2024-11-25,Stuttgart,Organic,0.0,22138,446,21
2024-11-25,Stuttgart,Affiliate,3578.43,112405,3285,206
2024-12-02,Stuttgart,Google Ads,13634.83,538885,8663,418
2024-12-02,Stuttgart,Meta,8948.59,297231,9723,504
2024-12-02,Stuttgart,Email,0.0,16424,588,33
2024-12-02,Stuttgart,Organic,0.0,37388,1407,87
2024-12-02,Stuttgart,Affiliate,3257.62,119305,3036,144
2024-12-09,Stuttgart,Google Ads,14214.99,513690,11145,529
2024-12-09,Stuttgart,Meta,10943.27,330460,6522,202
